,dq,matches_played,rank,losses,wins,ties,ranking_score,cargo,hatch,hab,sandstorm_bonus,ranking_points
7937,0,12,34,9,3,0,0.75,111,62,117,144,9
7938,0,12,35,10,2,0,0.58,141,52,105,126,7
7939,0,12,1,2,10,0,2.5,318,116,210,150,30
7940,0,12,2,3,8,1,2.41,294,106,216,162,29
7941,0,12,3,2,9,1,2.33,285,122,213,132,28
7942,0,12,4,4,8,0,2.25,294,142,189,165,27
7943,0,12,5,4,8,0,2.08,222,110,198,150,25
7944,0,12,6,5,7,0,2.08,207,80,228,141,25
7945,0,12,7,5,7,0,2,255,96,210,159,24
7946,0,12,8,5,6,1,2,213,114,219,165,24
7947,0,12,9,6,6,0,1.91,285,106,228,141,23
7948,0,12,10,5,7,0,1.91,264,86,198,126,23
7949,0,12,11,5,7,0,1.91,243,78,183,162,23
7950,0,12,12,5,7,0,1.83,270,84,201,162,22
7951,0,12,13,5,7,0,1.83,258,98,177,150,22
7952,0,12,14,4,7,1,1.83,231,90,180,168,22
7953,0,12,15,6,6,0,1.83,231,80,216,168,22
7954,0,12,16,5,7,0,1.75,285,134,165,126,21
7955,0,12,17,6,6,0,1.75,252,88,201,168,21
7956,0,12,18,6,6,0,1.75,243,130,177,162,21
7957,0,12,19,7,5,0,1.75,201,126,219,159,21
7958,0,12,20,6,5,1,1.66,252,92,174,150,20
7959,0,12,21,6,6,0,1.66,237,138,171,123,20
7960,0,12,22,6,6,0,1.58,264,104,186,141,19
7961,0,12,23,7,5,0,1.5,213,82,165,129,18
7962,0,12,24,6,6,0,1.5,213,76,159,147,18
7963,0,12,25,7,5,0,1.33,276,120,153,141,16
7964,0,12,26,8,4,0,1.25,267,110,180,138,15
7965,0,12,27,8,3,1,1.25,216,70,192,156,15
7966,0,12,28,9,3,0,1.08,204,80,174,138,13
7967,0,12,29,9,3,0,0.91,201,82,153,147,11
7968,0,12,30,10,2,0,0.75,180,72,150,144,9
7969,0,12,31,11,1,0,0.5,186,66,120,129,6
7970,0,8,1,2,6,0,2.62,108,48,153,105,21
7971,0,8,2,1,7,0,2.37,177,86,111,81,19
7972,0,8,3,2,6,0,2.25,162,50,129,81,18
7973,0,8,4,1,6,1,2,192,80,102,75,16
7974,0,9,5,3,6,0,1.77,153,60,102,78,16
7975,0,8,6,3,5,0,1.75,138,44,87,96,14
7976,0,8,7,4,4,0,1.75,132,58,117,78,14
7977,0,8,8,3,5,0,1.5,144,60,75,72,12
7978,0,8,9,3,5,0,1.5,126,50,102,96,12
7979,0,9,10,4,5,0,1.33,138,48,84,105,12
7980,0,8,11,3,4,1,1.25,162,68,75,81,10
7981,0,8,12,4,4,0,1.25,159,54,78,90,10
7982,0,8,13,3,4,1,1.25,87,42,87,87,10
7983,0,8,14,4,4,0,1.25,72,36,72,72,10
7984,0,8,15,4,4,0,1.12,144,62,81,84,9
7985,0,8,16,4,3,1,1.12,99,26,66,96,9
7986,0,9,17,6,3,0,1.11,96,38,81,72,10
7987,0,8,18,4,3,1,1,114,34,69,60,8
7988,0,8,19,6,1,1,0.62,105,44,72,78,5
7989,0,8,20,7,1,0,0.37,114,52,78,87,3
7990,0,9,21,8,1,0,0.33,111,26,63,72,3
7991,0,8,22,8,0,0,0.25,57,44,69,81,2
7992,0,12,1,2,10,0,2.41,234,58,195,165,29
7993,0,12,2,3,8,1,2.16,207,68,192,129,26
7994,0,12,3,4,7,1,2.16,162,88,222,159,26
7995,0,12,4,3,9,0,2,219,66,174,132,24
7996,0,12,5,4,8,0,1.91,204,94,174,162,23
7997,0,12,6,6,6,0,1.75,219,70,189,123,21
7998,0,12,7,5,7,0,1.58,228,74,147,150,19
7999,0,12,8,4,8,0,1.58,174,58,138,153,19
8000,0,12,9,5,7,0,1.5,237,58,126,153,18
8001,0,12,10,5,7,0,1.5,219,86,120,138,18
8002,0,12,11,5,7,0,1.5,216,54,114,132,18
8003,0,12,12,4,7,1,1.5,210,88,117,108,18
8004,0,12,13,6,6,0,1.5,165,38,135,135,18
8005,1,12,14,5,6,0,1.41,210,60,135,132,17
8006,0,12,15,5,7,0,1.41,192,44,90,165,17
8007,0,12,16,4,8,0,1.33,231,78,93,126,16
8008,0,12,17,6,6,0,1.33,162,108,141,117,16
8009,0,12,18,5,7,0,1.33,159,84,111,126,16
8010,0,12,19,6,6,0,1.25,189,94,111,126,15
8011,0,12,20,7,5,0,1.25,171,46,120,129,15
8012,0,12,21,7,5,0,1.16,213,62,81,147,14
8013,0,12,22,7,5,0,1.16,168,66,114,129,14
8014,0,12,23,6,5,1,1.16,168,46,114,138,14
8015,0,12,24,7,5,0,1.08,192,46,114,132,13
8016,0,12,25,6,5,1,1.08,153,50,84,144,13
8017,0,12,26,8,3,1,1.08,132,58,117,123,13
8018,0,12,27,7,5,0,1,222,84,99,153,12
8019,0,12,28,8,4,0,1,132,54,141,156,12
8020,0,12,29,8,4,0,0.83,141,68,111,123,10
8021,0,12,30,10,2,0,0.75,144,38,132,90,9
8022,0,12,31,10,2,0,0.66,153,62,120,135,8
8023,0,12,32,10,2,0,0.58,150,28,105,123,7
8024,0,12,1,1,11,0,3,342,208,192,174,36
8025,0,12,2,2,10,0,2.91,384,226,201,156,35
8026,0,12,3,2,10,0,2.91,300,178,228,177,35
8027,0,12,4,1,11,0,2.75,390,282,192,171,33
8028,0,12,5,2,10,0,2.75,390,190,219,147,33
8029,0,12,6,3,9,0,2.41,345,166,171,177,29
8030,0,12,7,3,9,0,2.33,378,180,189,180,28
8031,0,12,8,4,7,1,2.33,315,174,231,177,28
8032,0,12,9,4,7,1,2.33,315,138,198,177,28
8033,0,12,10,4,8,0,2.33,279,200,204,150,28
8034,0,12,11,2,10,0,2.25,351,208,168,171,27
8035,0,12,12,3,9,0,2.25,333,194,156,174,27
8036,0,12,13,5,7,0,2.25,297,208,231,159,27
8037,0,12,14,5,7,0,2.08,369,172,216,177,25
8038,0,12,15,5,7,0,2.08,327,188,213,159,25
8039,0,12,16,5,7,0,2.08,327,164,195,150,25
8040,0,12,17,5,6,1,2.08,324,196,192,174,25
8041,0,12,18,6,6,0,2.08,309,174,189,174,25
8042,0,12,19,5,7,0,2.08,288,208,165,150,25
8043,0,12,20,5,7,0,2,303,196,189,153,24
8044,0,12,21,4,8,0,1.91,378,168,180,147,23
8045,0,12,22,5,7,0,1.91,348,156,186,177,23
8046,0,12,23,5,6,1,1.91,315,154,189,159,23
8047,0,12,24,4,6,2,1.91,315,152,228,159,23
8048,0,12,25,5,7,0,1.91,312,166,174,168,23
8049,0,12,26,6,6,0,1.91,300,188,198,153,23
8050,0,12,27,6,5,1,1.91,273,134,213,171,23
8051,0,12,28,6,6,0,1.91,246,158,219,180,23
8052,0,12,29,4,7,1,1.83,339,164,147,180,22
8053,0,12,30,5,6,1,1.83,300,152,195,171,22
8054,0,12,31,6,5,1,1.83,297,154,198,165,22
8055,0,12,32,6,5,1,1.83,267,200,189,168,22
8056,0,12,33,6,6,0,1.83,264,198,198,177,22
8057,0,12,34,6,6,0,1.75,351,186,165,159,21
8058,0,12,35,6,5,1,1.75,321,178,192,177,21
8059,0,12,36,7,5,0,1.75,315,180,228,177,21
8060,0,12,37,7,5,0,1.75,288,152,183,171,21
8061,0,12,38,6,6,0,1.75,285,140,195,171,21
8062,0,12,39,7,5,0,1.75,258,122,228,168,21
8063,0,12,40,6,5,1,1.66,330,184,210,150,20
8064,0,12,41,4,8,0,1.66,327,202,135,174,20
8065,0,12,42,5,7,0,1.66,321,188,132,171,20
8066,0,12,43,7,4,1,1.66,303,222,210,138,20
8067,0,12,44,8,4,0,1.58,321,210,189,156,19
8068,0,12,45,8,3,1,1.58,276,78,243,162,19
8069,0,12,46,6,5,1,1.58,270,132,177,174,19
8070,1,12,47,5,6,0,1.5,285,154,168,153,18
8071,0,12,48,7,5,0,1.5,279,130,177,165,18
8072,0,12,49,7,5,0,1.41,330,166,168,180,17
8073,0,12,50,7,5,0,1.41,315,172,150,165,17
8074,1,12,51,6,5,0,1.41,294,140,168,159,17
8075,0,12,52,9,3,0,1.41,288,182,177,177,17
8076,0,12,53,9,3,0,1.41,213,182,192,156,17
8077,0,12,54,8,2,2,1.33,300,122,198,174,16
8078,0,12,55,9,3,0,1.33,261,124,195,180,16
8079,0,12,56,8,4,0,1.33,243,122,171,168,16
8080,0,12,57,8,4,0,1.25,273,172,138,153,15
8081,0,12,58,9,3,0,1.25,246,126,165,162,15
8082,0,12,59,10,2,0,1.16,282,116,150,150,14
8083,0,12,60,9,3,0,1.16,252,168,171,165,14
8084,0,12,61,9,3,0,1.08,261,216,165,165,13
8085,0,12,62,9,3,0,0.91,291,136,141,168,11
8086,0,12,63,11,1,0,0.83,273,126,177,171,10
8087,0,12,64,10,2,0,0.83,240,150,144,159,10
8088,0,10,1,2,7,1,2.2,144,98,126,123,22
8089,0,10,2,0,8,2,2.1,135,98,126,123,21
8090,0,10,3,2,8,0,2,216,88,96,123,20
8091,0,10,4,1,9,0,2,162,86,93,102,20
8092,1,10,5,1,8,0,1.9,153,90,96,96,19
8093,0,10,6,5,5,0,1.8,162,64,153,102,18
8094,0,10,7,2,8,0,1.6,177,44,66,123,16
8095,0,10,8,3,7,0,1.6,156,56,99,132,16
8096,0,10,9,3,7,0,1.6,120,54,102,120,16
8097,0,10,10,3,7,0,1.4,198,56,72,105,14
8098,0,10,11,4,6,0,1.4,156,74,114,114,14
8099,0,10,12,4,6,0,1.4,135,42,81,96,14
8100,0,10,13,3,7,0,1.4,129,82,69,99,14
8101,0,10,14,5,4,1,1.3,138,50,123,102,13
8102,0,10,15,4,6,0,1.3,129,46,81,102,13
8103,0,10,16,4,6,0,1.3,114,60,87,105,13
8104,0,10,17,4,6,0,1.2,162,54,63,75,12
8105,0,10,18,4,5,1,1.2,135,54,102,120,12
8106,0,10,19,4,5,1,1.2,135,48,90,75,12
8107,0,10,20,4,5,1,1.2,129,32,75,99,12
8108,0,10,21,5,4,1,1.2,93,66,105,81,12
8109,0,10,22,6,4,0,1.1,177,60,99,108,11
8110,0,10,23,5,5,0,1.1,150,36,60,81,11
8111,0,10,24,6,4,0,1,171,46,99,81,10
8112,0,10,25,6,3,1,1,168,52,87,87,10
8113,0,10,26,6,4,0,1,111,68,90,90,10
8114,0,10,27,5,4,1,1,111,24,84,87,10
8115,0,10,28,6,4,0,1,93,38,78,81,10
8116,0,10,29,5,4,1,0.9,141,52,57,93,9
8117,0,10,30,6,4,0,0.8,156,52,60,87,8
8118,0,10,31,6,4,0,0.8,141,68,66,90,8
8119,0,10,32,6,4,0,0.8,138,42,63,90,8
8120,0,10,33,6,4,0,0.8,120,52,57,93,8
8121,0,10,34,6,4,0,0.8,99,64,78,99,8
8122,0,10,35,7,3,0,0.8,96,44,99,111,8
8123,0,10,36,7,3,0,0.7,123,46,75,78,7
8124,0,10,37,7,3,0,0.7,105,38,87,66,7
8125,0,10,38,7,3,0,0.6,147,38,60,66,6
8126,0,10,39,7,2,1,0.6,102,44,54,60,6
8127,0,10,40,8,2,0,0.5,87,40,93,42,5
8128,0,10,41,9,1,0,0.4,105,28,63,84,4
8129,0,10,42,9,1,0,0.2,93,34,54,69,2
8130,0,11,1,3,7,1,2.36,228,100,207,132,26
8131,0,11,2,2,8,1,2.36,162,90,189,114,26
8132,0,11,3,4,7,0,2.27,213,94,174,120,25
8133,0,11,4,4,7,0,2.18,267,168,150,123,24
8134,0,11,5,4,6,1,2.18,219,152,192,108,24
8135,0,11,6,4,7,0,2.09,222,78,177,138,23
8136,0,11,7,4,7,0,2,252,116,180,153,22
8137,0,11,8,3,8,0,2,243,128,144,129,22
8138,0,11,9,3,7,1,2,168,58,165,105,22
8139,0,11,10,4,7,0,2,165,94,165,111,22
8140,0,11,11,4,7,0,1.9,222,72,156,144,21
8141,0,11,12,4,7,0,1.9,210,84,135,123,21
8142,0,11,13,4,7,0,1.81,222,102,144,120,20
8143,0,11,14,4,6,1,1.81,192,88,153,120,20
8144,0,11,15,4,5,2,1.72,198,52,162,132,19
8145,0,11,16,4,6,1,1.63,258,66,102,105,18
8146,0,11,17,4,6,1,1.54,186,112,141,138,17
8147,0,11,18,5,6,0,1.45,210,96,132,120,16
8148,0,11,19,5,5,1,1.36,225,70,123,120,15
8149,0,11,20,5,5,1,1.36,204,78,99,120,15
8150,0,11,21,5,5,1,1.36,174,178,123,138,15
8151,0,11,22,5,5,1,1.36,165,68,117,120,15
8152,0,11,23,6,5,0,1.27,195,88,138,102,14
8153,0,11,24,6,5,0,1.27,195,78,117,150,14
8154,0,11,25,6,5,0,1.27,192,88,114,114,14
8155,0,11,26,6,4,1,1.27,186,86,147,111,14
8156,0,11,27,6,4,1,1.27,186,58,135,111,14
8157,0,11,28,7,4,0,1.18,177,72,126,126,13
8158,0,11,29,7,4,0,1.18,135,86,159,108,13
8159,0,11,30,7,3,1,0.9,189,64,114,111,10
8160,1,11,31,7,3,0,0.9,111,72,99,75,10
8161,0,11,32,8,3,0,0.81,144,60,120,84,9
8162,0,11,33,8,2,1,0.63,204,48,105,111,7
8163,0,11,34,10,1,0,0.63,147,58,126,105,7
8164,0,11,35,10,0,1,0.27,147,62,105,99,3
8165,0,12,1,2,10,0,2.83,306,136,222,126,34
8166,0,12,2,3,9,0,2.75,312,134,204,162,33
8167,0,12,3,2,10,0,2.75,309,152,198,156,33
8168,0,12,4,4,8,0,2.58,294,154,222,165,31
8169,0,12,5,3,9,0,2.41,264,130,171,171,29
8170,0,12,6,3,9,0,2.25,264,138,183,153,27
8171,0,12,7,5,7,0,2.25,225,100,219,132,27
8172,0,12,8,3,9,0,2.16,315,110,183,162,26
8173,0,12,9,5,7,0,2.08,249,82,201,132,25
8174,0,12,10,4,8,0,1.91,261,98,168,144,23
8175,0,12,11,5,7,0,1.83,285,104,174,168,22
8176,0,12,12,6,6,0,1.83,279,100,174,147,22
8177,0,12,13,5,7,0,1.66,231,88,135,159,20
8178,0,12,14,7,5,0,1.66,216,116,213,156,20
8179,0,12,15,5,7,0,1.66,216,110,156,159,20
8180,0,12,16,6,6,0,1.58,228,102,138,147,19
8181,0,12,17,8,4,0,1.5,243,94,168,141,18
8182,0,12,18,9,3,0,1.5,237,116,201,153,18
8183,0,12,19,7,5,0,1.5,192,104,162,111,18
8184,0,12,20,8,4,0,1.41,237,112,189,129,17
8185,0,12,21,7,5,0,1.41,216,98,150,162,17
8186,0,12,22,8,4,0,1.16,234,82,150,150,14
8187,2,12,23,5,5,0,1.16,216,78,108,126,14
8188,0,12,24,8,4,0,1.16,183,100,147,141,14
8189,0,12,25,8,4,0,1.08,240,130,141,153,13
8190,0,12,26,8,4,0,1,267,130,102,141,12
8191,0,12,27,9,3,0,0.91,177,92,129,150,11
8192,0,12,28,10,2,0,0.83,201,82,144,162,10
8193,0,12,29,10,2,0,0.83,192,76,135,132,10
8194,0,10,1,1,9,0,3,258,120,201,138,30
8195,0,10,2,1,9,0,2.9,321,156,141,129,29
8196,0,10,3,2,8,0,2.8,270,156,192,117,28
8197,0,10,4,3,7,0,2.7,306,150,180,126,27
8198,0,10,5,2,8,0,2.7,306,122,189,150,27
8199,0,10,6,2,8,0,2.5,291,142,171,147,25
8200,0,10,7,3,7,0,2.5,270,152,153,138,25
8201,0,10,8,1,9,0,2.5,219,102,123,141,25
8202,0,10,9,4,6,0,2.5,216,140,165,132,25
8203,0,10,10,3,7,0,2.4,285,156,153,135,24
8204,0,10,11,2,8,0,2.3,300,134,129,135,23
8205,0,10,12,3,7,0,2.3,294,152,156,141,23
8206,0,10,13,4,6,0,2.3,276,170,159,132,23
8207,0,10,14,5,5,0,2.2,273,132,126,120,22
8208,0,10,15,3,7,0,2.2,252,94,165,150,22
8209,0,10,16,3,7,0,2.2,231,134,180,126,22
8210,0,10,17,4,6,0,2.1,249,116,144,138,21
8211,0,10,18,3,7,0,2,309,128,111,129,20
8212,0,10,19,4,6,0,2,270,124,135,129,20
8213,0,10,20,3,6,1,2,264,132,147,129,20
8214,0,10,21,4,6,0,2,225,94,168,126,20
8215,0,10,22,4,6,0,2,219,90,138,138,20
8216,0,10,23,5,5,0,1.9,288,152,129,138,19
8217,0,10,24,5,5,0,1.9,237,140,150,117,19
8218,0,10,25,4,6,0,1.9,231,104,132,147,19
8219,0,10,26,3,7,0,1.9,228,146,138,144,19
8220,0,10,27,5,5,0,1.9,228,134,177,138,19
8221,0,10,28,5,5,0,1.9,216,88,141,123,19
8222,0,10,29,4,6,0,1.8,252,114,129,138,18
8223,0,10,30,4,6,0,1.8,243,102,150,135,18
8224,0,10,31,5,4,1,1.7,300,114,141,135,17
8225,0,10,32,4,6,0,1.7,285,124,87,129,17
8226,0,10,33,5,5,0,1.7,234,108,120,111,17
8227,0,10,34,5,5,0,1.6,234,122,126,144,16
8228,0,10,35,6,4,0,1.6,234,114,129,129,16
8229,0,10,36,6,4,0,1.6,198,96,132,129,16
8230,0,10,37,5,5,0,1.5,288,136,105,138,15
8231,0,10,38,5,5,0,1.5,276,122,126,135,15
8232,0,10,39,6,4,0,1.5,258,150,135,141,15
8233,0,10,40,5,4,1,1.5,258,102,150,135,15
8234,0,10,41,5,5,0,1.5,198,102,105,123,15
8235,0,10,42,6,4,0,1.5,192,88,129,138,15
8236,0,10,43,5,5,0,1.4,291,134,120,141,14
8237,0,10,44,5,5,0,1.4,267,134,84,129,14
8238,0,10,45,5,5,0,1.4,267,102,99,138,14
8239,0,10,46,6,4,0,1.4,201,104,156,132,14
8240,0,10,47,5,5,0,1.3,282,98,93,138,13
8241,0,10,48,6,3,1,1.3,270,130,120,138,13
8242,0,10,49,6,4,0,1.3,237,96,141,126,13
8243,0,10,50,7,3,0,1.2,273,112,135,120,12
8244,0,10,51,6,4,0,1.2,252,144,120,138,12
8245,0,10,52,7,3,0,1.2,171,82,126,123,12
8246,0,10,53,6,3,1,1.1,249,124,111,117,11
8247,0,10,54,6,4,0,1.1,243,112,117,138,11
8248,1,10,55,6,3,0,1.1,210,74,129,126,11
8249,0,10,56,7,3,0,1,159,112,138,114,10
8250,0,10,57,8,2,0,0.9,228,90,111,126,9
8251,0,10,58,7,3,0,0.9,225,94,105,138,9
8252,0,10,59,7,3,0,0.9,213,98,84,126,9
8253,0,10,60,8,2,0,0.9,189,108,138,138,9
8254,0,10,61,8,1,1,0.8,210,96,84,117,8
8255,0,10,62,8,2,0,0.8,204,82,96,120,8
8256,0,10,63,7,3,0,0.8,156,50,96,132,8
8257,0,10,64,7,3,0,0.6,291,148,75,123,6
8258,0,10,65,9,1,0,0.6,240,94,96,144,6
8259,0,10,66,9,1,0,0.5,204,112,102,117,5
8260,1,10,67,8,1,0,0.4,201,58,63,117,4
8261,0,7,1,1,6,0,2.14,144,112,66,78,15
8262,0,7,2,1,6,0,2.14,87,22,87,75,15
8263,0,7,3,2,5,0,1.85,141,38,90,93,13
8264,0,7,4,2,5,0,1.85,108,66,72,75,13
8265,0,7,5,2,5,0,1.85,102,58,90,75,13
8266,0,7,6,3,4,0,1.71,150,62,87,63,12
8267,0,7,7,2,5,0,1.57,150,54,60,93,11
8268,0,7,8,3,4,0,1.57,111,68,87,81,11
8269,0,7,9,2,5,0,1.42,129,58,63,93,10
8270,0,7,10,3,4,0,1.28,111,40,54,96,9
8271,0,7,11,3,4,0,1.28,108,52,75,72,9
8272,0,7,12,4,3,0,1.14,99,38,63,66,8
8273,0,7,13,4,3,0,1.14,84,48,48,96,8
8274,0,7,14,3,4,0,1.14,60,50,57,93,8
8275,0,7,15,4,3,0,1,111,64,45,78,7
8276,0,7,16,4,3,0,0.85,129,66,39,84,6
8277,0,7,17,4,3,0,0.85,114,50,60,72,6
8278,0,7,18,4,3,0,0.85,54,56,48,81,6
8279,0,7,19,5,2,0,0.71,99,42,63,78,5
8280,0,7,20,5,2,0,0.71,84,38,54,75,5
8281,0,7,21,5,2,0,0.71,63,54,54,96,5
8282,0,7,22,6,1,0,0.28,87,48,42,75,2
8283,0,7,23,6,1,0,0.28,72,24,60,72,2
8284,0,7,24,6,1,0,0.28,69,46,39,84,2
8285,0,9,1,1,8,0,2.66,129,92,147,108,24
8286,0,9,2,1,8,0,2.55,168,68,141,96,23
8287,0,9,3,2,7,0,2.44,171,66,132,81,22
8288,0,9,4,1,8,0,2.44,153,48,147,87,22
8289,0,9,5,1,7,1,2.44,150,74,135,90,22
8290,0,9,6,1,8,0,2.22,138,114,96,81,20
8291,0,9,7,1,8,0,2.11,135,84,93,87,19
8292,0,9,8,2,7,0,2,156,56,108,108,18
8293,0,9,9,3,5,1,1.88,102,82,132,90,17
8294,0,9,10,2,7,0,1.77,171,64,96,114,16
8295,0,9,11,4,5,0,1.77,132,78,141,81,16
8296,0,9,12,3,6,0,1.77,93,66,108,78,16
8297,0,9,13,3,6,0,1.66,141,70,99,111,15
8298,0,9,14,3,6,0,1.66,123,48,102,102,15
8299,0,9,15,4,5,0,1.66,111,62,126,93,15
8300,0,9,16,3,6,0,1.66,102,52,93,81,15
8301,0,9,17,3,6,0,1.66,96,42,123,93,15
8302,0,9,18,3,6,0,1.66,93,78,72,108,15
8303,0,9,19,3,6,0,1.55,162,66,87,87,14
8304,0,9,20,3,6,0,1.55,144,50,93,102,14
8305,0,9,21,2,6,1,1.55,87,64,60,90,14
8306,0,9,22,5,4,0,1.44,156,54,114,84,13
8307,0,9,23,4,5,0,1.44,147,88,84,81,13
8308,0,9,24,4,5,0,1.44,114,48,90,72,13
8309,0,9,25,3,6,0,1.44,102,24,78,99,13
8310,0,9,26,4,5,0,1.44,90,42,90,84,13
8311,0,9,27,5,4,0,1.44,72,50,111,78,13
8312,0,9,28,3,5,1,1.44,48,74,84,84,13
8313,0,9,29,4,5,0,1.33,168,78,75,108,12
8314,0,9,30,4,5,0,1.33,138,54,75,78,12
8315,0,9,31,4,4,1,1.33,93,54,93,75,12
8316,0,9,32,4,5,0,1.33,90,60,75,81,12
8317,0,9,33,5,4,0,1.33,66,34,117,84,12
8318,0,9,34,4,5,0,1.22,105,56,66,105,11
8319,0,9,35,5,4,0,1.22,102,50,87,84,11
8320,0,9,36,5,4,0,1.22,93,68,102,84,11
8321,0,9,37,4,5,0,1.22,78,36,81,87,11
8322,0,9,38,5,3,1,1.22,69,44,105,60,11
8323,0,9,39,5,4,0,1.22,60,50,87,69,11
8324,0,9,40,5,4,0,1.11,126,74,72,99,10
8325,0,9,41,4,5,0,1.11,117,46,57,72,10
8326,0,9,42,5,4,0,1.11,114,70,93,93,10
8327,0,9,43,5,4,0,1,123,40,81,87,9
8328,0,9,44,6,3,0,1,102,42,84,69,9
8329,0,9,45,5,4,0,1,99,38,63,84,9
8330,0,9,46,5,3,1,0.88,129,64,63,87,8
8331,0,9,47,6,3,0,0.88,111,48,60,60,8
8332,0,9,48,5,4,0,0.88,87,36,69,75,8
8333,0,9,49,5,4,0,0.88,72,24,48,69,8
8334,0,9,50,7,2,0,0.77,129,50,90,81,7
8335,0,9,51,6,2,1,0.77,72,86,93,69,7
8336,0,9,52,7,2,0,0.66,84,48,75,81,6
8337,0,9,53,7,2,0,0.66,84,32,78,75,6
8338,0,9,54,7,2,0,0.66,75,32,87,87,6
8339,0,9,55,6,2,1,0.66,63,24,69,78,6
8340,0,9,56,7,2,0,0.66,51,34,87,78,6
8341,0,9,57,7,2,0,0.55,102,44,54,84,5
8342,0,9,58,7,2,0,0.55,87,70,69,72,5
8343,0,9,59,7,1,1,0.55,81,42,99,54,5
8344,0,9,60,7,2,0,0.44,111,58,66,90,4
8345,0,9,61,8,1,0,0.44,63,38,90,57,4
8346,0,9,62,6,1,2,0.44,45,42,81,90,4
8347,2,9,63,6,1,0,0.33,96,38,36,45,3
8348,1,9,64,7,1,0,0.33,72,26,69,54,3
8349,0,10,1,0,10,0,3.5,312,166,207,129,35
8350,0,10,2,2,8,0,3.1,276,148,186,144,31
8351,0,10,3,1,9,0,2.9,315,146,198,150,29
8352,0,10,4,2,8,0,2.8,339,192,129,126,28
8353,0,10,5,1,9,0,2.8,300,170,156,129,28
8354,0,10,6,3,7,0,2.6,297,160,153,150,26
8355,0,10,7,2,8,0,2.6,291,192,180,144,26
8356,0,10,8,3,7,0,2.5,300,132,195,150,25
8357,0,10,9,3,6,1,2.4,324,160,177,141,24
8358,0,10,10,3,6,1,2.4,300,144,183,141,24
8359,0,10,11,2,7,1,2.4,297,142,183,135,24
8360,0,10,12,4,6,0,2.4,276,198,144,144,24
8361,0,10,13,3,7,0,2.4,255,148,189,123,24
8362,0,10,14,4,6,0,2.4,249,140,207,135,24
8363,0,10,15,3,6,1,2.4,246,142,165,147,24
8364,0,10,16,4,6,0,2.3,318,144,177,126,23
8365,0,10,17,4,6,0,2.3,300,152,177,120,23
8366,0,10,18,4,6,0,2.3,300,132,204,138,23
8367,0,10,19,4,6,0,2.3,288,156,165,111,23
8368,0,10,20,4,5,1,2.3,279,156,174,141,23
8369,0,10,21,4,6,0,2.3,261,148,192,141,23
8370,0,10,22,2,7,1,2.3,228,146,171,141,23
8371,0,10,23,4,6,0,2.2,312,144,189,132,22
8372,0,10,24,4,6,0,2.1,342,180,186,123,21
8373,0,10,25,5,5,0,2.1,297,172,159,144,21
8374,0,10,26,4,6,0,2.1,288,188,132,126,21
8375,0,10,27,4,6,0,2.1,273,144,192,132,21
8376,0,10,28,5,5,0,2.1,267,138,213,141,21
8377,0,10,29,4,6,0,2,315,216,132,126,20
8378,0,10,30,6,4,0,2,297,162,180,141,20
8379,0,10,31,4,6,0,2,297,152,177,141,20
8380,0,10,32,4,5,1,2,252,148,174,129,20
8381,0,10,33,4,6,0,1.9,303,150,153,138,19
8382,0,10,34,4,6,0,1.9,288,166,159,144,19
8383,0,10,35,5,5,0,1.9,285,126,147,138,19
8384,0,10,36,5,5,0,1.9,282,120,186,141,19
8385,0,10,37,4,6,0,1.9,261,158,123,141,19
8386,0,10,38,5,5,0,1.9,261,136,192,129,19
8387,0,10,39,5,5,0,1.9,246,122,180,144,19
8388,0,10,40,5,5,0,1.8,288,152,159,150,18
8389,0,10,41,6,4,0,1.8,246,136,174,147,18
8390,0,10,42,7,3,0,1.7,258,148,171,141,17
8391,0,10,43,5,5,0,1.7,186,148,168,141,17
8392,0,10,44,6,4,0,1.6,291,164,135,141,16
8393,0,10,45,6,3,1,1.6,276,144,177,147,16
8394,0,10,46,6,4,0,1.6,249,116,117,129,16
8395,0,10,47,6,4,0,1.6,234,124,165,129,16
8396,0,10,48,6,4,0,1.5,258,156,147,135,15
8397,0,10,49,5,4,1,1.5,228,108,144,147,15
8398,1,10,50,5,3,1,1.5,216,130,135,126,15
8399,0,10,51,6,4,0,1.4,288,152,120,144,14
8400,0,10,52,8,1,1,1.4,279,134,168,150,14
8401,0,10,53,6,4,0,1.4,258,116,147,141,14
8402,0,10,54,6,4,0,1.4,255,150,147,120,14
8403,0,10,55,7,3,0,1.4,231,102,174,144,14
8404,0,10,56,7,3,0,1.3,288,128,144,138,13
8405,0,10,57,8,2,0,1.3,252,110,171,135,13
8406,0,10,58,7,3,0,1.3,243,192,135,150,13
8407,0,10,59,7,3,0,1.3,234,110,138,135,13
8408,0,10,60,9,1,0,1.2,288,114,156,126,12
8409,0,10,61,6,3,1,1.2,228,132,147,138,12
8410,0,10,62,8,2,0,1.1,285,132,159,144,11
8411,0,10,63,7,3,0,1.1,234,136,135,144,11
8412,0,10,64,8,2,0,1,228,142,138,132,10
8413,0,10,65,7,3,0,1,207,114,129,144,10
8414,0,10,66,8,2,0,1,207,90,138,126,10
8415,0,10,67,8,2,0,0.8,255,114,126,144,8
8416,1,10,68,8,1,0,0.7,210,98,123,135,7
8417,0,10,1,1,8,1,2.7,213,90,168,108,27
8418,0,10,2,1,8,1,2.6,189,102,171,135,26
8419,0,10,3,2,8,0,2.5,246,98,159,141,25
